BattleSamuraiId,SamuraiId,BattleId
12589,4297,58
12590,5576,58
12591,7410,58
12592,587,58
12593,7156,58
12594,8205,58
12595,5111,58
12596,7727,58
12597,5691,58
12598,7465,58
12599,7597,58
12600,4959,58
12601,5821,58
12602,3394,58
12603,8409,58
12604,6954,58
12605,1142,58
12606,2022,58
12607,8229,58
12608,1966,58
12609,2939,58
12610,7020,58
12611,2106,58
12612,4935,58
12613,1569,58
12614,9882,58
12615,2159,58
12616,3665,58
12617,7755,58
12618,5279,58
12619,21,58
12620,8032,58
12621,9053,58
12622,2219,58
12623,4806,58
12624,9232,58
12625,9638,58
12626,3739,58
12627,371,58
12628,4784,58
12629,9928,58
12630,8084,58
12631,6855,58
12632,856,58
12633,2635,58
12634,1290,58
12635,9247,58
12636,7426,58
12637,7680,58
12638,3191,58
12639,4995,58
12640,9399,58
12641,6806,58
12642,7311,58
12643,4584,58
12644,6535,58
12645,3903,58
12646,2618,58
12647,2851,58
12648,3564,58
12649,4336,58
12650,6177,58
12651,7392,58
12652,1918,58
12653,2592,58
12654,4204,58
12655,9525,58
12656,3613,58
12657,9788,58
12658,5564,58
12659,2692,58
12660,8235,58
12661,8580,58
12662,5641,58
12663,6802,58
12664,9154,58
12665,3038,58
12666,2580,58
12667,9945,58
12668,5494,58
12669,6800,58
12670,9548,58
12671,7576,58
12672,5515,58
12673,3059,58
12674,1044,58
12675,99,58
12676,6357,58
12677,1166,58
12678,1110,58
12679,4048,58
12680,3417,58
12681,2580,58
12682,732,58
12683,5288,58
12684,3861,58
12685,9702,58
12686,1337,58
12687,9166,58
12688,3278,58
12689,736,58
12690,9517,58
12691,5550,58
12692,1920,58
12693,7784,58
12694,4429,58
12695,8599,58
12696,3070,58
12697,3676,58
12698,271,58
12699,2034,58
12700,746,58
12701,4950,58
12702,7950,58
12703,4091,58
12704,6454,58
12705,2046,58
12706,407,58
12707,9824,58
12708,448,58
12709,266,58
12710,7600,58
12711,3589,58
12712,1481,58
12713,5377,58
12714,1924,58
12715,5115,58
12716,3782,58
12717,8860,58
12718,3040,58
12719,3551,58
12720,3520,58
12721,506,58
12722,2577,58
12723,3946,58
12724,7635,58
12725,3103,58
12726,5125,58
12727,2530,58
12728,1451,58
12729,9483,58
12730,6276,58
12731,8834,58
12732,665,58
12733,1513,58
12734,5581,58
12735,2387,58
12736,7527,58
12737,9601,58
12738,7824,58
12739,6662,58
12740,1405,58
12741,6242,58
12742,2514,58
12743,2761,58
12744,8075,58
12745,3026,58
12746,5103,58
12747,3991,58
12748,8191,58
12749,7984,58
12750,1792,58
12751,3047,58
12752,5862,58
12753,1666,58
12754,9310,58
12755,4593,58
12756,9050,58
12757,1196,58
12758,3971,58
12759,8323,58
12760,1398,58
12761,1727,58
12762,2321,58
12763,759,58
12764,6008,58
12765,2384,58
12766,6956,58
12767,6385,58
12768,3702,58
12769,7813,58
12770,4258,58
12771,5559,58
12772,1852,58
12773,8278,58
12774,9755,58
12775,9335,58
12776,1344,58
12777,7020,58
12778,2418,58
12779,9967,58
12780,6482,58
12781,9118,58
12782,9572,58
12783,9554,58
12784,4922,58
12785,5826,58
12786,3051,59
12787,3764,59
12788,5606,59
12789,5805,59
12790,6962,59
12791,1544,59
12792,9351,59
12793,3714,59
12794,1236,59
12795,9791,59
12796,7010,59
12797,9168,59
12798,2544,59
12799,5415,59
12800,7472,59
12801,5819,59
12802,9319,59
12803,8293,59
12804,3256,59
12805,6811,59
12806,4162,59
12807,9520,59
12808,7575,59
12809,221,59
12810,5840,59
12811,3686,59
12812,6034,59
12813,337,59
12814,1316,59
12815,8540,59
12816,1871,59
12817,9309,59
12818,1002,59
12819,7640,59
12820,8519,59
12821,7968,59
12822,8030,59
12823,9825,59
12824,9270,59
12825,941,59
12826,6328,59
12827,1121,59
12828,5189,59
12829,2604,59
12830,5348,59
12831,1443,59
12832,5524,59
12833,4754,59
12834,4713,59
12835,7266,59
12836,8414,59
12837,1106,59
12838,1615,59
12839,1065,59
12840,6203,59
12841,4990,59
12842,4308,59
12843,2731,59
12844,7724,59
12845,2898,59
12846,302,59
12847,8320,59
12848,9513,59
12849,1648,59
12850,8412,59
12851,8276,59
12852,3633,59
12853,8073,59
12854,4684,59
12855,6276,59
12856,5659,59
12857,7087,59
12858,9043,59
12859,3700,59
12860,5022,59
12861,7592,59
12862,8535,59
12863,4367,59
12864,8232,59
12865,5371,59
12866,4866,59
12867,4455,59
12868,9072,59
12869,6783,59
12870,3979,59
12871,1397,59
12872,5143,59
12873,8618,59
12874,7262,59
12875,5443,59
12876,6260,59
12877,5255,59
12878,6916,59
12879,9301,59
12880,1904,59
12881,1543,59
12882,865,59
12883,3809,59
12884,5281,59
12885,8927,59
12886,4243,59
12887,9492,59
12888,7277,59
12889,8150,59
12890,4371,59
12891,6802,59
12892,1177,59
12893,5394,59
12894,5533,59
12895,4777,59
12896,7851,59
12897,6132,59
12898,1414,59
12899,625,59
12900,414,59
12901,5284,59
12902,1393,59
12903,4244,59
12904,8684,59
12905,2463,59
12906,6832,59
12907,6273,59
12908,7207,59
12909,6889,59
12910,9227,59
12911,9339,59
12912,617,59
12913,4039,59
12914,9531,59
12915,652,59
12916,5479,59
12917,3899,59
12918,8517,59
12919,6520,59
12920,2641,59
12921,8005,59
12922,2254,59
12923,7258,59
12924,9865,59
12925,2764,59
12926,6442,59
12927,1295,59
12928,4407,59
12929,1252,59
12930,9513,59
12931,1066,59
12932,2538,59
12933,5334,59
12934,1090,59
12935,9584,59
12936,7110,59
12937,1340,59
12938,9114,59
12939,8311,59
12940,7579,59
12941,8239,59
12942,6758,59
12943,7503,59
12944,6334,59
12945,6217,59
12946,3682,59
12947,8109,59
12948,3732,59
12949,9805,59
12950,8629,59
12951,1773,59
12952,8445,59
12953,674,59
12954,5305,59
12955,4179,59
12956,6407,59
12957,8975,59
12958,7899,59
12959,2405,59
12960,1014,59
12961,2870,59
12962,9432,59
12963,8591,59
12964,1157,59
12965,698,59
12966,7190,59
12967,8023,59
12968,9404,59
12969,3055,59
12970,2195,59
12971,3530,59
12972,6426,59
12973,7391,59
12974,989,59
12975,8601,59
12976,6437,59
12977,2723,59
12978,5185,59
12979,4784,59
12980,1899,59
12981,6020,59
12982,6167,59
12983,222,59
12984,6575,59
12985,8932,59
12986,6510,59
12987,7475,59
12988,2971,59
12989,4058,59
12990,8395,59
12991,6157,59
12992,6237,59
12993,3836,59
12994,1852,59
12995,4340,59
12996,9239,59
12997,8666,60
12998,3064,60
12999,2520,60
13000,5559,60
13001,1538,60
13002,4725,60
13003,301,60
13004,2036,60
13005,1785,60
13006,4157,60
13007,2391,60
13008,4636,60
13009,9636,60
13010,3167,60
13011,681,60
13012,817,60
13013,6114,60
13014,8809,60
13015,9907,60
13016,1538,60
13017,2836,60
13018,4619,60
13019,1512,60
13020,3536,60
13021,9816,60
13022,2555,60
13023,5083,60
13024,1979,60
13025,9671,60
13026,3665,60
13027,5417,60
13028,1828,60
13029,23,60
13030,1544,60
13031,3852,60
13032,9252,60
13033,5693,60
13034,1429,60
13035,2753,60
13036,2718,60
13037,6535,60
13038,165,60
13039,2556,60
13040,9553,60
13041,9789,60
13042,6709,60
13043,6434,60
13044,6625,60
13045,5172,60
13046,523,60
13047,7329,60
13048,542,60
13049,7482,60
13050,5193,60
13051,4702,60
13052,8542,60
13053,6116,60
13054,5915,60
13055,5415,60
13056,3870,60
13057,535,60
13058,8743,60
13059,8947,60
13060,5252,60
13061,5488,60
13062,219,60
13063,3569,60
13064,3434,60
13065,8232,60
13066,6464,60
13067,4739,60
13068,5281,60
13069,8972,60
13070,4956,60
13071,3174,60
13072,1843,60
13073,4322,60
13074,889,60
13075,6260,60
13076,5213,60
13077,5618,60
13078,7481,60
13079,6369,60
13080,2012,60
13081,9467,60
13082,8410,60
13083,1418,60
13084,5352,60
13085,6279,60
13086,7364,60
13087,3223,60
13088,3431,60
13089,2329,60
13090,238,60
13091,406,60
13092,5271,60
13093,792,60
13094,6069,60
13095,9103,60
13096,6833,60
13097,9116,60
13098,4066,60
13099,1572,60
13100,5874,60
13101,5079,60
13102,9490,60
13103,6839,60
13104,6080,60
13105,5157,60
13106,8202,60
13107,3745,60
13108,4417,60
13109,9112,60
13110,8619,60
13111,6115,60
13112,4847,60
13113,8709,60
13114,8702,60
13115,7653,60
13116,3935,60
13117,7054,60
13118,8059,60
13119,8174,60
13120,7189,60
13121,1081,60
13122,994,60
13123,6547,60
13124,1245,60
13125,5717,60
13126,9677,60
13127,3813,60
13128,6023,60
13129,2092,60
13130,2010,60
13131,8692,60
13132,6245,60
13133,8040,60
13134,6386,60
13135,815,60
13136,3629,60
13137,7193,60
13138,3176,60
13139,8207,60
13140,4982,60
13141,1130,60
13142,7371,60
13143,4964,60
13144,6083,60
13145,2075,60
13146,1376,60
13147,2543,60
13148,4706,60
13149,5924,60
13150,9088,60
13151,7005,60
13152,9428,60
13153,8634,60
13154,9996,60
13155,8441,60
13156,7669,60
13157,2979,60
13158,3335,60
13159,5620,60
13160,5551,60
13161,2223,60
13162,3572,60
13163,9573,60
13164,2018,60
13165,516,60
13166,8021,60
13167,8628,60
13168,8311,60
13169,9030,60
13170,6756,60
13171,6748,60
13172,6996,60
13173,4512,60
13174,7234,60
13175,9388,60
13176,2469,60
13177,4927,60
13178,6019,60
13179,2027,60
13180,5194,60
13181,3100,60
13182,8076,60
13183,4057,60
13184,5745,60
13185,8381,60
13186,1203,60
13187,4099,60
13188,4547,60
13189,3954,60
13190,4121,60
13191,6181,60
13192,5081,60
13193,2619,60
13194,2803,60
13195,723,60
13196,3505,60
13197,7409,60
13198,6747,60
13199,9415,60
13200,5940,60
13201,1257,60
13202,7468,60
13203,3271,60
13204,971,60
13205,3247,60
13206,2102,60
13207,6674,60
13208,9038,60
13209,447,60
13210,735,60
13211,7138,60
13212,5515,60
13213,4299,60
13214,5607,60
13215,8957,60
13216,5315,60
13217,9549,61
13218,5184,61
13219,3496,61
13220,3167,61
13221,3580,61
13222,9434,61
13223,5052,61
13224,4788,61
13225,9816,61
13226,7381,61
13227,4836,61
13228,6346,61
13229,1343,61
13230,305,61
13231,8409,61
13232,9921,61
13233,1791,61
13234,7125,61
13235,3855,61
13236,6950,61
13237,7567,61
13238,3558,61
13239,6081,61
13240,9247,61
13241,819,61
13242,9141,61
13243,7934,61
13244,2799,61
13245,4970,61
13246,7357,61
13247,2467,61
13248,3572,61
13249,7667,61
13250,8362,61
13251,4437,61
13252,8645,61
13253,3824,61
13254,5341,61
13255,3877,61
13256,9401,61
13257,8037,61
13258,3027,61
13259,1124,61
13260,8039,61
13261,8020,61
13262,6336,61
13263,875,61
13264,6795,61
13265,5551,61
13266,9654,61
13267,7609,61
13268,6967,61
13269,1417,61
13270,8726,61
13271,2062,61
13272,8238,61
13273,301,61
13274,8173,61
13275,6294,61
13276,2192,61
13277,5422,61
13278,6213,61
13279,7146,61
13280,711,61
13281,1324,61
13282,162,61
13283,9370,61
13284,7761,61
13285,1934,61
13286,6931,61
13287,8644,61
13288,2328,61
13289,6771,61
13290,3853,61
13291,2567,61
13292,1952,61
13293,8050,61
13294,7197,61
13295,8800,61
13296,190,61
13297,6846,61
13298,8491,61
13299,6925,61
13300,6574,61
13301,4226,61
13302,1634,61
13303,8293,61
13304,1652,61
13305,1647,61
13306,2656,61
13307,640,61
13308,518,61
13309,5143,61
13310,5584,61
13311,9584,61
13312,4223,61
13313,5501,61
13314,6720,61
13315,9732,61
13316,4008,61
13317,3816,61
13318,4661,61
13319,1596,61
13320,2033,61
13321,7706,61
13322,1990,61
13323,4885,61
13324,6285,61
13325,5124,61
13326,9823,61
13327,9020,61
13328,3934,61
13329,927,61
13330,5103,61
13331,1906,61
13332,7465,61
13333,1272,61
13334,2940,61
13335,7162,61
13336,6500,61
13337,7801,61
13338,2306,61
13339,2136,61
13340,9508,61
13341,3721,61
13342,7879,61
13343,7537,61
13344,3148,61
13345,6400,61
13346,6490,61
13347,6246,61
13348,7519,61
13349,2533,61
13350,2250,61
13351,495,61
13352,7861,61
13353,3896,61
13354,9288,61
13355,4257,61
13356,7965,61
13357,7731,61
13358,4567,61
13359,770,61
13360,6748,61
13361,7340,61
13362,3905,61
13363,6610,61
13364,7549,61
13365,8640,61
13366,7052,61
13367,8452,61
13368,1573,61
13369,3835,61
13370,5440,61
13371,7629,61
13372,2998,61
13373,6595,61
13374,6623,61
13375,9177,61
13376,8287,61
13377,957,61
13378,7056,61
13379,2075,61
13380,5413,61
13381,8479,61
13382,4221,61
13383,7297,61
13384,1773,61
13385,1463,61
13386,6373,61
13387,2689,61
13388,6725,61
13389,2689,61
13390,6007,61
13391,5522,61
13392,4879,61
13393,4960,61
13394,3476,61
13395,8056,61
13396,5665,61
13397,443,61
13398,3029,61
13399,6066,61
13400,4754,61
13401,4492,61
13402,1748,61
13403,938,61
13404,1716,61
13405,1171,61
13406,2120,61
13407,9252,61
13408,6229,61
13409,354,61
13410,6048,61
13411,58,61
13412,4564,61
13413,1163,61
13414,4471,61
13415,2210,61
13416,988,61
13417,7100,61
13418,5853,61
13419,2591,61
13420,392,61
13421,933,61
13422,9385,61
13423,4645,61
13424,9323,61
13425,7460,61
13426,2043,61
13427,5941,61
13428,3276,62
13429,7049,62
13430,3140,62
13431,2716,62
13432,6842,62
13433,1421,62
13434,6307,62
13435,4712,62
13436,7825,62
13437,4461,62
13438,2299,62
13439,6510,62
13440,5718,62
13441,9096,62
13442,3322,62
13443,7812,62
13444,6994,62
13445,2578,62
13446,5542,62
13447,7252,62
13448,8216,62
13449,2543,62
13450,3224,62
13451,3016,62
13452,2749,62
13453,4218,62
13454,1481,62
13455,706,62
13456,2930,62
13457,5470,62
13458,9806,62
13459,187,62
13460,1204,62
13461,6126,62
13462,6636,62
13463,6008,62
13464,5247,62
13465,5499,62
13466,9287,62
13467,6829,62
13468,5458,62
13469,8791,62
13470,8067,62
13471,3278,62
13472,9235,62
13473,9147,62
13474,5869,62
13475,2878,62
13476,4064,62
13477,7834,62
13478,6197,62
13479,9525,62
13480,1330,62
13481,5429,62
13482,891,62
13483,2157,62
13484,167,62
13485,9206,62
13486,2386,62
13487,6490,62
13488,3385,62
13489,7131,62
13490,3486,62
13491,617,62
13492,8898,62
13493,3986,62
13494,9637,62
13495,7198,62
13496,3409,62
13497,4654,62
13498,1708,62
13499,9714,62
13500,8976,62
13501,8379,62
13502,3380,62
13503,4654,62
13504,1496,62
13505,3177,62
13506,9518,62
13507,6628,62
13508,7115,62
13509,806,62
13510,8671,62
13511,5820,62
13512,4877,62
13513,3464,62
13514,9549,62
13515,2360,62
13516,5807,62
13517,6526,62
13518,9082,62
13519,9279,62
13520,3806,62
13521,9806,62
13522,7091,62
13523,9290,62
13524,2049,62
13525,3220,62
13526,2768,62
13527,7907,62
13528,7869,62
13529,8916,62
13530,2543,62
13531,312,62
13532,1408,62
13533,4867,62
13534,7497,62
13535,4784,62
13536,3489,62
13537,8625,62
13538,1049,62
13539,2807,62
13540,1108,62
13541,1661,62
13542,2935,62
13543,7044,62
13544,2645,62
13545,1927,62
13546,7906,62
13547,350,62
13548,3814,62
13549,4462,62
13550,1656,62
13551,1888,62
13552,6003,62
13553,5450,62
13554,8658,62
13555,7072,62
13556,5675,62
13557,1874,62
13558,9283,62
13559,2407,62
13560,6321,62
13561,6322,62
13562,4905,62
13563,2386,62
13564,7564,62
13565,732,62
13566,5489,62
13567,6698,62
13568,2191,62
13569,2759,62
13570,7970,62
13571,9865,62
13572,1333,62
13573,4927,62
13574,4424,62
13575,3579,62
13576,2059,62
13577,7406,62
13578,4002,62
13579,312,62
13580,543,62
13581,7289,62
13582,2630,62
13583,2430,62
13584,3865,62
13585,6274,62
13586,8790,62
13587,17,62
13588,6478,62
13589,7761,62
13590,9256,62
13591,2768,62
13592,2185,62
13593,4526,62
13594,1674,62
13595,6782,62
13596,6133,62
13597,9464,62
13598,4900,62
13599,6653,62
13600,1579,62
13601,3480,62
13602,5611,62
13603,3475,62
13604,6458,62
13605,8834,62
13606,5034,62
13607,2564,62
13608,5491,62
13609,711,62
13610,5962,62
13611,4922,62
13612,4308,62
13613,6705,62
13614,2936,62
13615,9230,62
13616,387,62
13617,9318,62
13618,1562,62
13619,69,62
13620,4992,62
13621,2556,62
13622,2551,62
13623,4362,62
13624,8374,62
13625,4220,62
13626,6260,62
13627,4882,62
13628,3409,62
13629,9026,62
13630,4035,62
13631,6723,62
13632,4044,62
13633,6577,62
13634,96,62
13635,3939,62
13636,1541,62
13637,9172,62
13638,860,62
13639,9929,62
13640,2516,62
13641,9477,62
13642,6084,62
13643,3248,62
13644,2035,62
13645,7515,62
13646,1336,63
13647,9368,63
13648,6402,63
13649,3224,63
13650,6245,63
13651,6735,63
13652,8162,63
13653,6994,63
13654,3786,63
13655,6886,63
13656,4537,63
13657,4050,63
13658,7751,63
13659,8104,63
13660,8679,63
13661,8939,63
13662,3377,63
13663,206,63
13664,9803,63
13665,4457,63
13666,6705,63
13667,6270,63
13668,2743,63
13669,7922,63
13670,6254,63
13671,8248,63
13672,630,63
13673,5870,63
13674,3360,63
13675,393,63
13676,6250,63
13677,4562,63
13678,7685,63
13679,6647,63
13680,1545,63
13681,3514,63
13682,2846,63
13683,4365,63
13684,9947,63
13685,3404,63
13686,2148,63
13687,9824,63
13688,7833,63
13689,3494,63
13690,9780,63
13691,8496,63
13692,2559,63
13693,5919,63
13694,6684,63
13695,5675,63
13696,2301,63
13697,2647,63
13698,1067,63
13699,1007,63
13700,5128,63
13701,5171,63
13702,9818,63
13703,4185,63
13704,7321,63
13705,2331,63
13706,9117,63
13707,2732,63
13708,6642,63
13709,8276,63
13710,8797,63
13711,6606,63
13712,5014,63
13713,6503,63
13714,1267,63
13715,3034,63
13716,4080,63
13717,8756,63
13718,9915,63
13719,6763,63
13720,3939,63
13721,2239,63
13722,3777,63
13723,1014,63
13724,2678,63
13725,4474,63
13726,9137,63
13727,7115,63
13728,5973,63
13729,7657,63
13730,5086,63
13731,1071,63
13732,7428,63
13733,8518,63
13734,4006,63
13735,6542,63
13736,169,63
13737,782,63
13738,2565,63
13739,65,63
13740,2260,63
13741,4059,63
13742,4235,63
13743,1282,63
13744,466,63
13745,1227,63
13746,8168,63
13747,5883,63
13748,2512,63
13749,8793,63
13750,4558,63
13751,5531,63
13752,9647,63
13753,3966,63
13754,5503,63
13755,7758,63
13756,1267,63
13757,4286,63
13758,3389,63
13759,4378,63
13760,630,63
13761,1072,63
13762,4305,63
13763,2648,63
13764,1424,63
13765,2705,63
13766,1591,63
13767,7379,63
13768,1435,63
13769,5431,63
13770,4933,63
13771,2291,63
13772,675,63
13773,7319,63
13774,5932,63
13775,3103,63
13776,9248,63
13777,1236,63
13778,8404,63
13779,2842,63
13780,1009,63
13781,407,63
13782,9195,63
13783,3998,63
13784,8341,63
13785,6685,63
13786,563,63
13787,3596,63
13788,8433,63
13789,4898,63
13790,637,63
13791,4019,63
13792,1188,63
13793,9690,63
13794,6963,63
13795,4378,63
13796,4071,63
13797,9568,63
13798,9044,63
13799,9369,63
13800,1640,63
13801,4107,63
13802,1078,63
13803,5956,63
13804,6668,63
13805,5400,63
13806,5060,63
13807,1054,63
13808,9997,63
13809,25,63
13810,9129,63
13811,6104,63
13812,7125,63
13813,2405,63
13814,4232,63
13815,2135,63
13816,3137,63
13817,7027,63
13818,6092,63
13819,2583,63
13820,230,63
13821,4659,63
13822,8144,63
13823,6416,63
13824,2686,63
13825,920,63
13826,1054,63
13827,2725,63
13828,8147,63
13829,7302,63
13830,4222,63
13831,1215,63
13832,7923,63
13833,2761,63
13834,7147,63
13835,4717,63
13836,4164,63
13837,2780,63
13838,8011,63
13839,6651,63
13840,8792,63
13841,4137,63
13842,1760,63
13843,6301,63
13844,319,63
13845,8237,63
13846,2288,63
13847,340,63
13848,3028,63
13849,8982,63
13850,4400,64
13851,8016,64
13852,514,64
13853,5590,64
13854,7838,64
13855,8949,64
13856,8657,64
13857,1713,64
13858,5742,64
13859,8086,64
13860,5984,64
13861,9088,64
13862,7935,64
13863,7450,64
13864,1684,64
13865,7341,64
13866,6552,64
13867,4392,64
13868,6120,64
13869,1246,64
13870,711,64
13871,2480,64
13872,9287,64
13873,3631,64
13874,8627,64
13875,7286,64
13876,897,64
13877,9734,64
13878,3660,64
13879,6108,64
13880,684,64
13881,1897,64
13882,3616,64
13883,6107,64
13884,2685,64
13885,8876,64
13886,984,64
13887,1035,64
13888,9218,64
13889,7144,64
13890,4487,64
13891,6496,64
13892,4573,64
13893,9320,64
13894,3192,64
13895,6100,64
13896,5322,64
13897,1019,64
13898,1300,64
13899,3486,64
13900,8014,64
13901,6952,64
13902,7222,64
13903,7458,64
13904,7319,64
13905,3484,64
13906,4440,64
13907,7907,64
13908,3970,64
13909,1408,64
13910,9413,64
13911,2538,64
13912,5852,64
13913,8989,64
13914,5365,64
13915,1488,64
13916,8500,64
13917,5799,64
13918,862,64
13919,8361,64
13920,1442,64
13921,879,64
13922,8205,64
13923,97,64
13924,944,64
13925,6274,64
13926,5092,64
13927,1142,64
13928,5363,64
13929,822,64
13930,3984,64
13931,9148,64
13932,5460,64
13933,3173,64
13934,6496,64
13935,2009,64
13936,7951,64
13937,3276,64
13938,7030,64
13939,2789,64
13940,4245,64
13941,1190,64
13942,4517,64
13943,7626,64
13944,5448,64
13945,1223,64
13946,9000,64
13947,7615,64
13948,5659,64
13949,785,64
13950,1254,64
13951,6532,64
13952,6140,64
13953,7035,64
13954,5493,64
13955,3076,64
13956,3168,64
13957,8637,64
13958,4136,64
13959,2012,64
13960,3139,64
13961,2403,64
13962,99,64
13963,5148,64
13964,2194,64
13965,8946,64
13966,5508,64
13967,173,64
13968,9430,64
13969,1076,64
13970,9464,64
13971,4238,64
13972,2617,64
13973,1737,64
13974,6842,64
13975,1980,64
13976,2339,64
13977,4301,64
13978,9843,64
13979,9523,64
13980,6977,64
13981,3089,64
13982,7590,64
13983,3563,64
13984,9223,64
13985,8591,64
13986,857,64
13987,9494,64
13988,9202,64
13989,8186,64
13990,5367,64
13991,5630,64
13992,5180,64
13993,342,64
13994,1049,64
13995,2155,64
13996,2045,64
13997,5414,64
13998,9254,64
13999,1322,64
14000,8589,64
14001,382,64
14002,1002,64
14003,2871,64
14004,2331,64
14005,8609,64
14006,7543,64
14007,3669,64
14008,8933,64
14009,3154,64
14010,55,64
14011,6770,64
14012,4484,64
14013,524,64
14014,4207,64
14015,1541,64
14016,2169,64
14017,9356,64
14018,5163,64
14019,1599,64
14020,2348,64
14021,1352,64
14022,3751,64
14023,6158,64
14024,8371,64
14025,5968,64
14026,2751,64
14027,2167,64
14028,7148,64
14029,5720,64
14030,8888,64
14031,8510,64
14032,1966,64
14033,4184,64
14034,2221,64
14035,6271,64
14036,8889,64
14037,24,64
14038,8528,64
14039,3112,64
14040,8733,64
14041,445,64
14042,8625,64
14043,548,64
14044,3799,64
14045,4301,64
14046,9707,64
14047,6880,64
14048,9112,64
14049,5577,64
14050,1619,64
14051,8247,64
14052,7709,64
14053,9877,64
14054,8926,64
14055,181,64
14056,407,64
14057,7378,64
14058,3610,64
14059,9112,64
14060,4763,64
14061,7779,64
14062,7918,64
14063,3799,64
14064,507,64
14065,3318,64
14066,3651,64
14067,7063,64
14068,1810,64
14069,2518,64
14070,2897,64
14071,4293,64
14072,468,64
14073,1238,64
14074,8110,64
14075,4683,64
14076,6385,65
14077,654,65
14078,6674,65
14079,3083,65
14080,6475,65
14081,7195,65
14082,5265,65
14083,5735,65
14084,3225,65
14085,9317,65
14086,2949,65
14087,9579,65
14088,3716,65
14089,1537,65
14090,1131,65
14091,2458,65
14092,2489,65
14093,7266,65
14094,6409,65
14095,5135,65
14096,9434,65
14097,6421,65
14098,7098,65
14099,5202,65
14100,5503,65
14101,4885,65
14102,5365,65
14103,1552,65
14104,4097,65
14105,3084,65
14106,6697,65
14107,7532,65
14108,2400,65
14109,3929,65
14110,7003,65
14111,3566,65
14112,1887,65
14113,6331,65
14114,9873,65
14115,9573,65
14116,5904,65
14117,7885,65
14118,407,65
14119,1684,65
14120,8862,65
14121,6898,65
14122,4269,65
14123,9361,65
14124,9969,65
14125,7925,65
14126,3717,65
14127,5110,65
14128,9127,65
14129,9140,65
14130,8731,65
14131,217,65
14132,4408,65
14133,9664,65
14134,1809,65
14135,778,65
14136,8463,65
14137,5989,65
14138,7842,65
14139,1603,65
14140,3899,65
14141,5479,65
14142,1330,65
14143,2354,65
14144,4314,65
14145,9310,65
14146,2291,65
14147,8694,65
14148,6958,65
14149,8019,65
14150,9901,65
14151,7932,65
14152,4460,65
14153,8488,65
14154,4361,65
14155,2921,65
14156,7411,65
14157,8207,65
14158,625,65
14159,3513,65
14160,4660,65
14161,2960,65
14162,9784,65
14163,8677,65
14164,7808,65
14165,2869,65
14166,3119,65
14167,2418,65
14168,8658,65
14169,177,65
14170,4134,65
14171,1193,65
14172,4202,65
14173,3981,65
14174,1371,65
14175,2133,65
14176,8543,65
14177,2596,65
14178,9127,65
14179,1091,65
14180,8279,65
14181,9406,65
14182,2414,65
14183,4870,65
14184,4403,65
14185,3482,65
14186,5403,65
14187,7652,65
14188,2919,65
14189,484,65
14190,5403,65
14191,7514,65
14192,1099,65
14193,7243,65
14194,1751,65
14195,2683,65
14196,3514,65
14197,6094,65
14198,5732,65
14199,6618,65
14200,6451,65
14201,1067,65
14202,3071,65
14203,5975,65
14204,8580,65
14205,2872,65
14206,2763,65
14207,9671,65
14208,2089,65
14209,31,65
14210,9891,65
14211,1315,65
14212,3713,65
14213,2507,65
14214,3046,65
14215,3789,65
14216,7310,65
14217,2012,65
14218,2141,65
14219,8184,65
14220,5516,65
14221,8305,65
14222,3756,65
14223,2650,65
14224,5431,65
14225,2442,65
14226,33,65
14227,7175,65
14228,9601,65
14229,1262,65
14230,3606,65
14231,6357,65
14232,9286,65
14233,7889,65
14234,616,65
14235,2932,65
14236,9967,65
14237,5406,65
14238,9679,65
14239,4021,65
14240,5420,65
14241,4870,65
14242,681,65
14243,2822,65
14244,6242,65
14245,4886,65
14246,1278,65
14247,1381,65
14248,1484,65
14249,9389,65
14250,9594,65
14251,272,65
14252,8091,65
14253,7613,65
14254,291,65
14255,8788,65
14256,9270,65
14257,9580,65
14258,804,65
14259,4778,65
14260,7194,65
14261,3104,65
14262,299,65
14263,8271,65
14264,3664,65
14265,569,65
14266,3250,65
14267,6635,65
14268,1349,65
14269,3933,65
14270,8595,65
14271,1324,65
14272,4756,65
14273,9578,65
14274,3602,65
14275,9039,65
14276,8069,65
14277,6544,65
14278,200,65
14279,9948,65
14280,4621,65
14281,1325,65
14282,4555,65
14283,3712,65
14284,8397,65
14285,637,65
14286,401,65
14287,4483,65
14288,4952,65
14289,2316,65
14290,4504,65
14291,3182,65
14292,6523,65
14293,8763,65
14294,3738,65
14295,1917,65
14296,4674,65
14297,3168,65
14298,6509,65
14299,6564,65
14300,4212,65
14301,6137,66
14302,2860,66
14303,1080,66
14304,7183,66
14305,8214,66
14306,7574,66
14307,2594,66
14308,7055,66
14309,1136,66
14310,6773,66
14311,5081,66
14312,2488,66
14313,477,66
14314,6716,66
14315,8355,66
14316,9515,66
14317,3914,66
14318,7044,66
14319,3663,66
14320,7684,66
14321,6554,66
14322,3703,66
14323,7100,66
14324,574,66
14325,9454,66
14326,5428,66
14327,7439,66
14328,2766,66
14329,6269,66
14330,6273,66
14331,5113,66
14332,12,66
14333,1369,66
14334,5591,66
14335,602,66
14336,4541,66
14337,5508,66
14338,8697,66
14339,1845,66
14340,4406,66
14341,3248,66
14342,3398,66
14343,9993,66
14344,723,66
14345,1414,66
14346,9242,66
14347,396,66
14348,9996,66
14349,4938,66
14350,5896,66
14351,4828,66
14352,9518,66
14353,3852,66
14354,4099,66
