SamuraiId,Picture,Name,Age,Town
5019,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5019,31,Sushi Town
5020,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5020,26,Nagasaki
5021,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5021,20,DonBuri
5022,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5022,27,Nagasaki
5023,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5023,49,Sushi Town
5024,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5024,26,DonBuri
5025,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5025,43,Takoyaki
5026,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5026,25,DonBuri
5027,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5027,14,DonBuri
5028,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5028,10,Takoyaki
5029,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5029,22,DonBuri
5030,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5030,43,DonBuri
5031,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5031,14,Takoyaki
5032,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5032,15,DonBuri
5033,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5033,37,DonBuri
5034,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5034,45,Shijuku
5035,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5035,0,Takoyaki
5036,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5036,34,Nagasaki
5037,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5037,40,Shijuku
5038,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5038,8,DonBuri
5039,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5039,41,Nagasaki
5040,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5040,28,Shijuku
5041,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5041,24,Sushi Town
5042,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5042,18,Nagasaki
5043,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5043,28,DonBuri
5044,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5044,9,Shijuku
5045,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5045,19,Shijuku
5046,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5046,7,Nagasaki
5047,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5047,34,Shijuku
5048,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5048,29,Sushi Town
5049,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5049,39,DonBuri
5050,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5050,41,Sushi Town
5051,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5051,26,Nagasaki
5052,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5052,7,Sushi Town
5053,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5053,25,Nagasaki
5054,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5054,41,Sushi Town
5055,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5055,49,Nagasaki
5056,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5056,27,Takoyaki
5057,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5057,9,Takoyaki
5058,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5058,47,DonBuri
5059,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5059,18,Sushi Town
5060,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5060,41,Takoyaki
5061,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5061,42,DonBuri
5062,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5062,16,Nagasaki
5063,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5063,10,DonBuri
5064,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5064,14,DonBuri
5065,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5065,3,Shijuku
5066,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5066,0,Nagasaki
5067,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5067,10,Takoyaki
5068,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5068,43,Shijuku
5069,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5069,9,Sushi Town
5070,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5070,9,DonBuri
5071,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5071,30,Shijuku
5072,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5072,7,DonBuri
5073,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5073,6,Sushi Town
5074,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5074,43,DonBuri
5075,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5075,42,Shijuku
5076,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5076,43,Takoyaki
5077,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5077,40,Takoyaki
5078,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5078,30,DonBuri
5079,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5079,47,Takoyaki
5080,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5080,26,Takoyaki
5081,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5081,31,Takoyaki
5082,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5082,25,Sushi Town
5083,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5083,12,Sushi Town
5084,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5084,21,Sushi Town
5085,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5085,7,DonBuri
5086,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5086,47,DonBuri
5087,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5087,30,DonBuri
5088,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5088,35,Nagasaki
5089,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5089,37,Shijuku
5090,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5090,13,Nagasaki
5091,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5091,15,Sushi Town
5092,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5092,33,DonBuri
5093,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5093,30,Sushi Town
5094,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5094,40,Takoyaki
5095,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5095,26,Sushi Town
5096,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5096,49,Sushi Town
5097,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5097,48,Takoyaki
5098,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5098,4,Nagasaki
5099,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5099,47,Nagasaki
5100,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5100,9,Shijuku
5101,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5101,37,DonBuri
5102,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5102,31,Nagasaki
5103,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5103,10,Nagasaki
5104,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5104,20,Nagasaki
5105,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5105,2,DonBuri
5106,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5106,10,DonBuri
5107,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5107,41,Shijuku
5108,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5108,23,Takoyaki
5109,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5109,40,DonBuri
5110,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5110,46,DonBuri
5111,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5111,27,Nagasaki
5112,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5112,19,Sushi Town
5113,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5113,40,Shijuku
5114,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5114,32,Takoyaki
5115,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5115,0,Nagasaki
5116,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5116,7,DonBuri
5117,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5117,44,Shijuku
5118,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5118,29,Sushi Town
5119,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5119,47,Shijuku
5120,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5120,46,Sushi Town
5121,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5121,11,Takoyaki
5122,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5122,15,Takoyaki
5123,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5123,46,Nagasaki
5124,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5124,36,Sushi Town
5125,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5125,34,Sushi Town
5126,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5126,37,DonBuri
5127,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5127,17,Sushi Town
5128,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5128,6,Shijuku
5129,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5129,7,Sushi Town
5130,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5130,33,DonBuri
5131,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5131,35,Nagasaki
5132,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5132,26,Takoyaki
5133,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5133,24,Sushi Town
5134,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5134,29,Shijuku
5135,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5135,29,Sushi Town
5136,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5136,40,Takoyaki
5137,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5137,5,Nagasaki
5138,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5138,33,Sushi Town
5139,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5139,10,Shijuku
5140,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5140,38,Nagasaki
5141,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5141,46,Takoyaki
5142,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5142,48,Shijuku
5143,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5143,36,DonBuri
5144,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5144,31,DonBuri
5145,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5145,27,Nagasaki
5146,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5146,36,Nagasaki
5147,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5147,34,Takoyaki
5148,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5148,39,Takoyaki
5149,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5149,30,Takoyaki
5150,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5150,9,Nagasaki
5151,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5151,45,Takoyaki
5152,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5152,9,DonBuri
5153,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5153,47,Sushi Town
5154,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5154,41,Shijuku
5155,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5155,39,Sushi Town
5156,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5156,12,Shijuku
5157,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5157,26,Shijuku
5158,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5158,15,Nagasaki
5159,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5159,26,Shijuku
5160,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5160,5,Shijuku
5161,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5161,33,Sushi Town
5162,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5162,25,Sushi Town
5163,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5163,6,DonBuri
5164,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5164,47,Nagasaki
5165,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5165,1,DonBuri
5166,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5166,41,DonBuri
5167,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5167,36,Nagasaki
5168,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5168,2,Shijuku
5169,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5169,43,DonBuri
5170,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5170,1,Sushi Town
5171,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5171,42,DonBuri
5172,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5172,2,Takoyaki
5173,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5173,10,DonBuri
5174,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5174,0,Shijuku
5175,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5175,40,Shijuku
5176,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5176,3,Takoyaki
5177,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5177,20,Nagasaki
5178,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5178,5,Takoyaki
5179,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5179,0,Sushi Town
5180,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5180,38,Nagasaki
5181,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5181,44,Shijuku
5182,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5182,18,Takoyaki
5183,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5183,17,Nagasaki
5184,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5184,38,Sushi Town
5185,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5185,29,Nagasaki
5186,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5186,16,DonBuri
5187,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5187,20,DonBuri
5188,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5188,23,DonBuri
5189,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5189,30,Shijuku
5190,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5190,7,DonBuri
5191,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5191,5,Takoyaki
5192,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5192,31,Nagasaki
5193,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5193,48,Sushi Town
5194,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5194,45,Shijuku
5195,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5195,46,Takoyaki
5196,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5196,11,DonBuri
5197,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5197,33,Takoyaki
5198,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5198,29,DonBuri
5199,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5199,20,Nagasaki
5200,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5200,26,DonBuri
5201,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5201,41,Nagasaki
5202,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5202,22,Takoyaki
5203,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5203,36,Nagasaki
5204,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5204,20,DonBuri
5205,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5205,8,Takoyaki
5206,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5206,34,Nagasaki
5207,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5207,40,Nagasaki
5208,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5208,38,DonBuri
5209,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5209,41,Nagasaki
5210,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5210,26,DonBuri
5211,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5211,33,Takoyaki
5212,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5212,11,Sushi Town
5213,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5213,5,Shijuku
5214,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5214,27,Shijuku
5215,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5215,2,Nagasaki
5216,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5216,5,Takoyaki
5217,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5217,49,Nagasaki
5218,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5218,8,Nagasaki
5219,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5219,9,Nagasaki
5220,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5220,25,Nagasaki
5221,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5221,12,Sushi Town
5222,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5222,3,Takoyaki
5223,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5223,12,Sushi Town
5224,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5224,26,Sushi Town
5225,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5225,36,Takoyaki
5226,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5226,1,Sushi Town
5227,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5227,44,Sushi Town
5228,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5228,5,DonBuri
5229,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5229,44,Sushi Town
5230,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5230,19,DonBuri
5231,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5231,11,Sushi Town
5232,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5232,32,Takoyaki
5233,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5233,26,Takoyaki
5234,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5234,14,Shijuku
5235,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5235,38,Nagasaki
5236,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5236,12,Sushi Town
5237,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5237,22,Takoyaki
5238,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5238,37,Shijuku
5239,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5239,21,Takoyaki
5240,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5240,36,Nagasaki
5241,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5241,17,DonBuri
5242,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5242,22,Nagasaki
5243,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5243,22,DonBuri
5244,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5244,45,Sushi Town
5245,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5245,15,Takoyaki
5246,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5246,35,DonBuri
5247,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5247,16,Sushi Town
5248,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5248,11,DonBuri
5249,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5249,34,Shijuku
5250,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5250,31,Nagasaki
5251,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5251,3,Sushi Town
5252,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5252,15,DonBuri
5253,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5253,10,DonBuri
5254,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5254,35,Nagasaki
5255,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5255,4,Sushi Town
5256,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5256,28,DonBuri
5257,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5257,1,Takoyaki
5258,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5258,1,Nagasaki
5259,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5259,24,Shijuku
5260,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5260,47,Sushi Town
5261,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5261,30,Takoyaki
5262,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5262,26,Takoyaki
5263,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5263,34,Sushi Town
5264,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5264,13,Takoyaki
5265,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5265,5,Sushi Town
5266,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5266,42,Nagasaki
5267,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5267,25,Takoyaki
5268,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5268,31,Nagasaki
5269,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5269,30,Takoyaki
5270,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5270,30,Shijuku
5271,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5271,23,Sushi Town
5272,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5272,2,DonBuri
5273,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_5273,27,DonBuri
